step,winner,endpoint_factor,edge_factor
25,1,0,0.0416667
26,1,0,0.0357143
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.133333,0.0138889
4,-1,0.133333,-0.00992063
5,-1,0.0833333,-0.00992063
6,-1,0,-0.0238095
7,-1,0.0833333,-0.0238095
8,-1,0,-0.00992063
9,-1,0,-0.00992063
10,-1,0,-0.00992063
11,-1,0,0.0496032
12,-1,0,0.0496032
13,-1,0,0.0555556
14,-1,0,0.031746
15,-1,0,0.031746
16,-1,0,0.0555556
17,-1,0,0.0428571
18,-1,0,0.0428571
19,-1,0,0.0428571
20,-1,0,0.0428571
21,-1,0,0.0428571
22,-1,0,0.0340909
23,-1,0,0.0480519
24,-1,-0.166667,0.0571429
0,-1,0,0
1,-1,-0.0333333,0.0178571
2,-1,-0.166667,0.031746
3,-1,0.133333,0.0178571
4,-1,0.0833333,0.00674603
5,-1,0.208333,-0.00119048
6,-1,0,-0.00119048
7,-1,0,0.0321429
8,-1,0,0.0222222
9,-1,0,0.00833333
10,-1,0,-0.00952381
11,-1,0,0.0571429
12,-1,0,0.068254
13,-1,0,0.068254
14,-1,0,0.00714286
15,-1,0,0.00714286
16,-1,0,0.00952381
17,-1,0,0.0186147
18,-1,0,0.0186147
19,-1,0,0.0186147
20,-1,0,0.00238095
21,-1,0,-0.00906593
22,-1,0,-0.0154762
23,-1,0,0.00833333
24,-1,-0.166667,0.00833333
25,-1,0,0.00833333
26,-1,-0.166667,-0.125
0,1,0,0
1,1,-0.0833333,0.0111111
2,1,-0.0833333,0
3,1,-0.208333,0.031746
4,1,-0.166667,-0.00714286
5,1,-0.133333,0.00396825
6,1,0,-0.0277778
7,1,0,-0.0456349
8,1,0,-0.031746
9,1,0,-0.0138889
10,1,0,0
11,1,0,0.0178571
12,1,-0.166667,0.0178571
13,1,0,0.0511905
14,1,0,0.0511905
15,1,0.166667,-0.0321429
0,1,0,0
1,1,0.0833333,-0.0111111
2,1,0,0
3,1,0,-0.0178571
4,1,0,0
5,1,0.166667,-0.00595238
6,1,0,-0.00595238
7,1,0,0.0178571
8,1,0,0.0357143
9,1,0.133333,0.111111
10,1,0,0.093254
11,1,0,0.176587
12,1,0,0.194444
13,1,0.0833333,0.194444
14,1,-0.166667,0.194444
15,1,0,0.194444
16,1,0,0.194444
17,1,0,0.194444
18,1,-0.166667,0.194444
19,1,0,0.194444
20,1,0,0.194444
21,1,0,0.175758
22,1,0,0.142424
23,1,0,0.281385
24,1,0,0.124242
25,1,0,0.15
26,1,-0.166667,0.14881
27,1,0,0.14881
28,1,-0.166667,0.14881
29,1,0,0.125
30,1,0,0.0571429
31,1,0.166667,0
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.190476,0.0238095
4,1,0,0.0376984
5,1,0,0.0333333
6,1,0,0.0583333
7,1,0.190476,0.108333
8,1,-0.166667,0.121032
9,1,0,0.121032
10,1,0,0.121032
11,1,0.166667,0.121032
12,1,0,0.121032
13,1,0,0.0972222
14,1,0,0.0972222
15,1,0,0.0583333
16,1,-0.166667,0.0340909
17,1,0,0
18,1,0,-0.00952381
19,1,0,0.0238095
20,1,-0.166667,0.0238095
21,1,0,0.0238095
22,1,0,0.0333333
23,1,0,-0.031746
24,1,-0.166667,-0.031746
25,1,0.166667,-0.031746
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0833333,0.0178571
4,-1,0,0.0178571
5,-1,0.166667,0.0178571
6,-1,-0.0833333,0.0289683
7,-1,0,0.0416667
8,-1,-0.166667,0.075
9,-1,0,0.075
0,-1,0,0
1,-1,0.0833333,-0.0111111
2,-1,-0.133333,0
3,-1,0.0833333,0
4,-1,-0.133333,0
5,-1,0.0833333,0
6,-1,-0.0833333,0
7,-1,0,-0.0444444
8,-1,0,-0.0444444
9,-1,0,-0.0333333
10,-1,0,-0.166667
11,-1,0.166667,-0.166667
12,-1,0,-0.152778
13,-1,0.166667,-0.152778
14,-1,-0.0833333,-0.152778
15,-1,0,-0.0833333
16,-1,-0.166667,-0.0833333
0,1,0,0
1,1,-0.0333333,0.0178571
2,1,-0.133333,0.0289683
3,1,0,0.0238095
4,1,0,0.0238095
5,1,0,0.0238095
6,1,0,-0.0138889
7,1,0,-0.0138889
8,1,0,0.0392857
9,1,0.166667,0.0392857
0,-1,0,0
1,-1,0.166667,-0.0111111
2,-1,-0.133333,0.00277778
3,-1,0,-0.0178571
4,-1,0,-0.0126984
5,-1,0,-0.0238095
6,-1,0,-0.0238095
7,-1,0,-0.0238095
8,-1,0,-0.00992063
9,-1,0,0
10,-1,0,0
11,-1,0,0
12,-1,0,0
13,-1,0,0.00992063
14,-1,0,0.00992063
15,-1,0,0.00992063
16,-1,0,-0.031746
17,-1,0,-0.0376984
18,-1,-0.166667,-0.0376984
19,-1,0,-0.0376984
20,-1,-0.166667,0.0833333
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.166667,0
4,1,0,0
5,1,0.166667,0
6,1,0,0
7,1,0,0
8,1,0,0
9,1,0.166667,-0.00396825
10,1,-0.166667,-0.00396825
11,1,0,-0.00396825
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0.0833333,0
3,1,0.190476,-0.0138889
4,1,0,0.00396825
5,1,0,0.0527778
6,1,0,0.0289683
7,1,0,0.0111111
8,1,0,0.025
9,1,0,0.025
10,1,0,0.0138889
11,1,0,0.0472222
12,1,0,0.0472222
13,1,0,-0.00992063
14,1,-0.166667,-0.00992063
15,1,0,-0.00992063
16,1,0,-0.00992063
17,1,0,-0.00992063
18,1,-0.166667,0.031746
19,1,-0.166667,0.031746
20,1,0,0.031746
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.190476,0.0238095
4,1,0.133333,0.0238095
5,1,0.166667,0.0238095
6,1,0,0
7,1,0.166667,0
8,1,0,-0.0472222
9,1,0,-0.0472222
10,1,0,-0.0833333
11,1,0.166667,-0.166667
12,1,0,-0.166667
13,1,0,-0.166667
14,1,0,-0.166667
15,1,0.166667,-0.166667
0,-1,0,0
1,-1,-0.166667,0.0138889
2,-1,-0.133333,0.00277778
3,-1,0,-0.0111111
4,-1,-0.133333,0
5,-1,0,0
6,-1,-0.0833333,0
