step,winner,endpoint_factor,edge_factor
5,1,0.0792328,0.0333333
6,1,0.0742328,0.0333333
7,1,0.146765,0.0833333
8,1,-0.0596459,0.107143
9,1,0.0236874,0.107143
10,1,-0.0199634,0.107143
11,1,0.0246795,0.107143
12,1,-0.0649573,0.107143
13,1,-0.00443223,0.0833333
14,1,-0.0532967,0.0833333
15,1,0.0178724,0.0333333
16,1,-0.029727,0
17,1,0.031222,0
18,1,0.00807508,-0.0333333
19,1,0.0432349,0
20,1,0.016024,0
21,1,0.059745,0
22,1,0.0412643,0.0333333
23,1,0.0726792,0
24,1,0.0422288,0
25,1,0.113037,0
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0357143,0.0178571
4,-1,-0.105159,0.0178571
5,-1,-0.0671296,0.0178571
6,-1,-0.17803,0.0178571
7,-1,-0.0964394,0.0416667
8,-1,-0.1275,0.075
9,-1,-0.0433333,0.075
0,-1,0,0
1,-1,0.0166667,0
2,-1,-0.108333,0
3,-1,0.0289683,0
4,-1,-0.0722222,0
5,-1,0.0164352,0
6,-1,-0.0645833,0
7,-1,-0.0303704,-0.0333333
8,-1,-0.0490019,-0.0333333
9,-1,0.00740741,-0.0333333
10,-1,0.000649351,-0.166667
11,-1,-0.00974026,-0.166667
12,-1,-0.0802189,-0.166667
13,-1,-0.0680616,-0.166667
14,-1,-0.12929,-0.166667
15,-1,-0.0829984,-0.0833333
16,-1,-0.118713,-0.0833333
0,1,0,0
1,1,-0.0333333,0.0178571
2,1,-0.0253968,0.0178571
3,1,0.00376984,0.0238095
4,1,0.0107143,0.0238095
5,1,0.0115079,0.0238095
6,1,-0.0287698,0
7,1,0.0497024,0
8,1,-0.00714286,0.0571429
9,1,0.103968,0.0571429
0,-1,0,0
1,-1,0.166667,0
2,-1,-0.133333,0.0138889
3,-1,0.0597222,-0.0178571
4,-1,-0.0396825,-0.0238095
5,-1,-0.0219907,-0.0238095
6,-1,-0.094697,-0.0238095
7,-1,0.0223485,-0.0238095
8,-1,0.005,-0.0238095
9,-1,0.0697619,0
10,-1,0.0186508,0
11,-1,0.0583333,0
12,-1,-0.00414966,0
13,-1,0.0439531,0.0238095
14,-1,-0.0369048,0.0238095
15,-1,-0.0199405,0.0238095
16,-1,-0.0546076,0
17,-1,-0.045119,-0.0238095
18,-1,-0.0588095,-0.0238095
19,-1,-0.0429649,-0.0238095
20,-1,-0.0689845,0.0833333
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.0972222,0
4,1,0,0
5,1,0.0847222,0
6,1,-0.0104167,0
7,1,-0.00392857,0
8,1,-0.09,0
9,1,0.0614286,-0.0178571
10,1,-0.0254762,-0.0178571
11,1,0.0161905,-0.0178571
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0.0555556,0
3,1,0.169643,0
4,1,-0.010582,0.0178571
5,1,-0.0138889,0.0416667
6,1,-0.0368254,0.0178571
7,1,0.0473214,0
8,1,-0.034127,0
9,1,0.0596892,0
10,1,-0.027328,0
11,1,-0.0149471,0.0333333
12,1,-0.0646825,0.0333333
13,1,0.0279101,-0.0238095
14,1,-0.00873016,-0.0238095
15,1,-0.000992063,-0.0238095
16,1,-0.0559807,-0.0238095
17,1,0.0010582,-0.0238095
18,1,-0.0329906,0
19,1,0.00205128,0
20,1,0.0334853,0
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.121032,0.0238095
4,1,0.0889881,0.0238095
5,1,0.0766865,0.0238095
6,1,0.0409722,0
7,1,0.0604167,0
8,1,-0.00208333,-0.0333333
9,1,0.0708333,-0.0333333
10,1,0.0283333,-0.0833333
11,1,0.110449,-0.166667
12,1,0.0687821,-0.166667
13,1,0.0965598,-0.166667
14,1,0.0720238,-0.166667
15,1,0.102778,-0.166667
0,-1,0,0
1,-1,-0.166667,0.0138889
2,-1,-0.133333,0.0138889
3,-1,-0.0111111,0
4,-1,-0.114286,0
5,-1,-0.0376984,0
6,-1,-0.0589153,0
7,-1,-0.0276299,0
8,-1,-0.0438645,0
9,-1,-0.0288134,0
10,-1,-0.0485544,0
11,-1,0.0450397,0
12,-1,0.0244331,0
13,-1,0.0368996,0
14,-1,0.0301639,0
15,-1,0.0459902,0
16,-1,0.0316062,0.0238095
17,-1,0.0690461,0.0238095
18,-1,0.0517897,0
19,-1,0.0886458,-0.107143
20,-1,0.0631173,-0.125
21,-1,0.123059,-0.125
22,-1,0.0804012,-0.125
23,-1,0.110636,-0.125
24,-1,0.120781,-0.190476
25,-1,0.120784,-0.125
26,-1,0.117476,-0.208333
27,-1,0.101224,-0.138889
28,-1,0.100412,-0.222222
29,-1,0.115064,-0.222222
30,-1,0.0958332,-0.388889
31,-1,0.0972137,-0.0555556
32,-1,0.0228217,-0.0416667
33,-1,0.0657576,-0.0416667
34,-1,0.041096,-0.0416667
35,-1,0.0572186,-0.0555556
36,-1,0.040552,-0.0555556
37,-1,0.0572186,-0.0555556
38,-1,0.0125228,-0.0555556
39,-1,0.0375228,-0.0416667
40,-1,0.0041895,-0.0416667
41,-1,0.0291895,-0.0416667
0,-1,0,0
1,-1,-0.0333333,0.0178571
2,-1,-0.0253968,0.0178571
3,-1,0.00376984,0.0238095
4,-1,-0.106548,0.0238095
5,-1,0,0
6,-1,-0.00171958,-0.0333333
7,-1,-0.0037037,-0.0333333
8,-1,0.00959596,-0.075
9,-1,-0.0333333,-0.0571429
10,-1,-0.0333333,-0.0571429
11,-1,-0.0138889,-0.0571429
12,-1,-0.0313492,-0.0571429
13,-1,0.0103175,-0.0333333
14,-1,-0.0454422,-0.0333333
15,-1,-0.0252834,0
16,-1,-0.0550347,0
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,0
4,-1,0.0157407,0
5,-1,0.0699074,0.0178571
6,-1,-0.123889,0.0178571
7,-1,-0.0405556,0.0416667
8,-1,-0.052904,0.0416667
9,-1,-0.0221501,0.075
10,-1,-0.0871633,0.075
11,-1,0.00570707,0.075
12,-1,-0.0788889,0.125
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.0972222,0
4,1,0.047619,-0.0178571
5,1,0.0531746,-0.0178571
6,1,-0.0185714,-0.0178571
7,1,0.0458333,-0.0178571
8,1,-0.0233333,0
9,1,0.0266667,0
10,1,-0.0464286,0
11,1,0.0130952,-0.0238095
12,1,0.00257937,-0.0238095
13,1,0.010119,0.0178571
14,1,-0.0482426,0.0178571
15,1,-0.00145503,0.0238095
16,1,-0.0454294,0.0571429
17,1,-0.00970696,0.107143
18,1,-0.04726,0.107143
19,1,-0.0341207,0.190476
20,1,-0.056498,0.107143
21,1,-0.0131834,0.107143
22,1,-0.0390377,0.107143
23,1,0.00595238,0.107143
24,1,-0.0333829,0.166667
25,1,0.0196517,0.107143
26,1,-0.015366,0.0571429
27,1,0.0483478,0.0416667
28,1,0.0128608,0.0416667
29,1,0.0446861,0.0238095
30,1,0.0209199,0.0238095
31,1,0.0556671,0
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.115079,0
4,1,0.0601852,0
5,1,0.133102,0
6,1,0.05,0
7,1,0.06,0
8,1,0.0588889,0
9,1,0.0467593,0
10,1,0.0460859,-0.0333333
11,1,0.121184,0
12,1,0.0571429,-0.107143
13,1,0.0631868,-0.107143
14,1,0.037444,-0.0833333
15,1,0.0726984,-0.0333333
16,1,0.00311791,-0.0333333
17,1,0.0669092,0
18,1,0.0590671,0
19,1,0.0741843,0
20,1,0.0464065,-0.0333333
21,1,0.0382303,-0.0333333
22,1,0.0164903,-0.0833333
23,1,0.0482716,-0.0571429
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,0
4,-1,0,0
5,-1,0.0701389,0
6,-1,-0.0222222,0
7,-1,0.0394444,0
8,-1,-0.0273882,0
9,-1,0.0266188,0
10,-1,-0.033708,0
11,-1,-0.00172242,0
12,-1,0.0314395,0
13,-1,0.106382,-0.0238095
14,-1,0.00430324,0
15,-1,0.0420016,0
16,-1,-0.0271978,0
17,-1,0.0146571,0
18,-1,0.00506716,0
19,-1,0.0139957,0
20,-1,0.0161361,0
21,-1,0.0394528,0
22,-1,0.0492295,-0.166667
23,-1,0.057053,-0.0833333
24,-1,0.0429197,-0.0833333
25,-1,0.0741697,-0.0833333
26,-1,0.0429197,-0.0833333
27,-1,0.0741697,-0.0833333
28,-1,0.0634825,-0.25
29,-1,0.0621571,0.166667
30,-1,0.0220358,0.107143
31,-1,0.0354937,0.107143
32,-1,0.00238003,0.075
33,-1,0.0301578,0.125
34,-1,-0.0116858,0.125
35,-1,0.0485193,0.075
36,-1,-0.009028,0.075
0,-1,0,0
1,-1,-0.0333333,0.0178571
2,-1,0,0
3,-1,-0.00357143,0.0238095
4,-1,0.00648148,0.0238095
5,-1,0.051455,0.0238095
6,-1,0.0573353,0.0238095
7,-1,0.0574796,0.0238095
8,-1,-0.0365801,0.0238095
9,-1,-0.0430952,0.0238095
10,-1,-0.0527778,0.0238095
11,-1,0.0484921,0.0238095
12,-1,-0.0431878,0.0238095
13,-1,-0.0226245,0.0333333
14,-1,-0.0421952,0.05
15,-1,0.0166361,0.05
16,-1,-0.0321333,-0.166667
0,1,0,0
1,1,0.0166667,0
2,1,0,0
3,1,0.0972222,0
4,1,-0.0337302,0
5,1,-0.0333333,0.0178571
6,1,-0.1125,0.0416667
7,1,0.0172222,0.0238095
8,1,-0.0652778,0
9,1,0.00257937,0
10,1,-0.0523687,0
11,1,-0.00916768,0
12,1,-0.111518,0.0571429
13,1,-0.0163462,0.0571429
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,0
4,-1,0,0
5,-1,-0.0412698,0.0238095
6,-1,-0.0222222,-0.0238095
7,-1,0.0411111,-0.0571429
8,-1,-0.0833333,-0.0571429
9,-1,-0.0159722,0.0238095
10,-1,-0.119994,0.0571429
11,-1,-0.0418367,0.107143
12,-1,-0.037551,0.0833333
13,-1,0.0121882,0.107143
14,-1,-0.00434028,0.107143
15,-1,0.0433333,0.107143
16,-1,0.00304233,0.0833333
17,-1,0.0362213,0.0833333
18,-1,-0.0455625,0.0833333
19,-1,-0.0098482,0.0833333
20,-1,-0.0355269,0.107143
21,-1,0.00171485,0.0833333
22,-1,-0.0465829,0.0333333
23,-1,-0.0462081,0.0571429
24,-1,-0.0574647,0.0416667
25,-1,-0.0197631,0.0238095
26,-1,-0.0392917,0.0238095
27,-1,-0.0115139,0.0238095
28,-1,-0.0174029,0.0178571
29,-1,0.023932,0
30,-1,-0.0115425,0
31,-1,0.0103982,0.0555556
32,-1,-0.029059,0.031746
33,-1,-0.00846723,0.031746
34,-1,-0.0458346,0.031746
35,-1,-0.00785147,0
36,-1,-0.023082,-0.0416667
37,-1,0.021146,-0.0416667
38,-1,-0.0164079,-0.0416667
39,-1,-0.0146283,-0.0416667
40,-1,-0.0476791,-0.031746
41,-1,-0.0163429,-0.0111111
42,-1,-0.0221423,-0.0111111
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,-0.121032,-0.0238095
4,-1,-0.126488,-0.0238095
5,-1,-0.0853175,-0.0238095
6,-1,-0.0862698,-0.0333333
7,-1,-0.0185714,-0.0333333
8,-1,-0.00781441,-0.107143
9,-1,0.0230159,-0.0571429
10,-1,-0.053869,-0.0571429
11,-1,0.0297619,-0.0571429
12,-1,-0.0747024,-0.0571429
13,-1,0.00753968,-0.0571429
14,-1,-0.0284271,-0.0571429
15,-1,-0.0129252,-0.0571429
16,-1,-0.0201637,-0.0333333
17,-1,-0.0015625,-0.0333333
18,-1,-0.0137731,-0.0333333
19,-1,0.0174769,0
20,-1,-0.0208333,0
21,-1,-0.00169974,0.0333333
22,-1,-0.0158598,0.0333333
0,1,0,0
1,1,0.0166667,0
2,1,-0.108333,0
3,1,-0.0238095,0
4,1,-0.0982143,0
5,1,-0.00661376,0.0238095
6,1,0.0619048,0.0238095
7,1,0.108975,0
8,1,0.0169312,0
9,1,0.0714093,0
10,1,-0.0235043,0
11,1,0.0423443,0.0333333
12,1,-0.0219071,0.0333333
13,1,0.0447596,0
0,1,0,0
1,1,-0.0333333,0.0178571
2,1,-0.0253968,0.0178571
3,1,0.0968254,0.0178571
4,1,0.149603,-0.0178571
5,1,0.155258,-0.0178571
6,1,0.152083,-0.031746
7,1,0.19375,-0.0555556
0,-1,0,0
1,-1,0.0166667,0
2,-1,0,0
3,-1,0.0458333,0
4,-1,-0.0722222,0
5,-1,-0.0252315,0
6,-1,-0.0585317,-0.0238095
7,-1,0.060119,0
8,-1,0.0184524,0
9,-1,0.0809524,0.0238095
10,-1,0.00809524,0.0238095
0,-1,0,0
1,-1,-0.0333333,0.0178571
2,-1,0,0
3,-1,-0.00357143,0.0238095
4,-1,0.00648148,0.0238095
5,-1,0.00416667,0.0571429
6,-1,0.00138889,0.0571429
7,-1,0.00252525,0.107143
8,-1,0.0293939,0.107143
9,-1,0.0585714,0.107143
10,-1,0.00895176,0.0238095
11,-1,0.0461541,0.0238095
12,-1,-0.0570856,0.0238095
13,-1,-0.0553495,0.0333333
14,-1,-0.0724179,0.0333333
15,-1,0.0766829,0.0333333
16,-1,-0.0854996,0.0333333
17,-1,-0.00112434,0.0333333
18,-1,-0.0857143,0.075
19,-1,-0.0149041,0.0571429
20,-1,-0.0644017,0.107143
21,-1,-0.0031643,0.075
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,0
4,-1,0.0157407,0
5,-1,-0.0625,0
6,-1,-0.0666667,0
7,-1,-0.0731061,0.0571429
8,-1,-0.0483333,0.0571429
9,-1,0.01,0.0571429
10,-1,-0.1125,0.0571429
11,-1,-0.00357143,0.0571429
12,-1,-0.0761111,0.0571429
13,-1,0.00528499,0.0571429
14,-1,-0.00334596,0.0333333
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.106349,0
4,-1,0.0444444,0
5,-1,0.118519,0
6,-1,0.0431746,-0.0416667
7,-1,0.0845238,-0.0178571
8,-1,0.0444444,-0.0178571
9,-1,0.055873,-0.0238095
10,-1,-0.0144048,0.0238095
11,-1,-0.00714286,0
12,-1,-0.0482143,0
0,1,0,0
1,1,-0.0333333,0.0178571
2,1,-0.0253968,0.0178571
3,1,0.0968254,0.0178571
4,1,-0.0333333,0
5,1,-0.0162698,0
6,1,0.00642136,0
7,1,0.0932792,0
8,1,0.0365121,0
9,1,0.11509,-0.0238095
10,1,0.0650895,-0.0238095
11,1,0.109534,-0.0571429
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,0
4,-1,-0.0888889,0.0178571
5,-1,-0.11875,0.031746
6,-1,-0.166667,0.031746
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.106349,0
4,-1,0,0
5,-1,0.169841,-0.031746
6,-1,0.0469841,-0.0178571
7,-1,0.1025,-0.075
8,-1,0.055754,-0.075
9,-1,0.118254,-0.0571429
10,-1,0.0440741,-0.0571429
11,-1,0.0863636,-0.0833333
12,-1,-0.0179592,0
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,0
4,-1,-0.0888889,0.0178571
5,-1,-0.0211111,0.0238095
6,-1,-0.0640404,0.0238095
7,-1,0.00959596,0.0238095
8,-1,-0.0292929,0.0416667
9,-1,0.0193182,0.075
10,-1,-0.0665152,0.075
0,-1,0,0
1,-1,0.0166667,0
2,-1,-0.0555556,0
3,-1,0.0674603,-0.0178571
4,-1,-0.0125,0
5,-1,0.0869048,0
6,-1,-0.0190476,0.0238095
7,-1,0.0467532,0.0571429
8,-1,-0.0162821,0.0333333
9,-1,0.0221001,0.0571429
10,-1,0.005116,0
11,-1,0.0095616,0
12,-1,-0.0424603,-0.133333
13,-1,-0.0026669,-0.133333
14,-1,-0.0375668,-0.0833333
15,-1,0.00409988,-0.0833333
16,-1,-0.0355479,0
17,-1,0.000166421,0
18,-1,-0.065442,-0.166667
19,-1,0.0273268,0
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,0
4,-1,0.0157407,0
5,-1,0.0993717,0
6,-1,0.0451389,0
7,-1,-0.0182449,0
8,-1,-0.0849116,0
0,-1,0,0
1,-1,-0.0333333,0.0178571
2,-1,-0.0253968,0.0178571
3,-1,0.00376984,0.0238095
4,-1,-0.106548,0.0238095
5,-1,-0.0444444,0.0416667
6,-1,-0.0555556,0.0416667
7,-1,0.00296296,0
8,-1,-0.101578,0
9,-1,-0.0223737,0
10,-1,-0.0418376,0
11,-1,0.00587607,-0.0333333
12,-1,-0.0537199,-0.0333333
13,-1,-0.0143598,-0.0333333
14,-1,-0.0310832,-0.0833333
15,-1,-0.0027865,-0.05
16,-1,-0.014011,-0.133333
17,-1,0.0183251,-0.133333
18,-1,-0.025535,-0.133333
0,1,0,0
1,1,-0.0333333,0.0178571
2,1,-0.0380952,0.0416667
3,1,-0.0464286,0.075
4,1,0.00734127,0.0571429
5,1,-0.000238095,0.107143
6,1,0.031633,0.107143
7,1,0.0287374,0.107143
8,1,-0.0958155,0.107143
9,1,0.0200427,0.107143
10,1,-0.0883455,0.107143
11,1,-0.002331,0.0833333
12,1,-0.027283,0.0833333
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0357143,0.0178571
4,-1,-0.0555556,0.0178571
5,-1,0.0388889,0.0178571
6,-1,-0.03125,0.0178571
7,-1,0.0902778,0
8,-1,-0.0293182,-0.0333333
9,-1,0.0651515,-0.0333333
10,-1,0.040404,-0.05
11,-1,0.0127137,0
12,-1,-0.00366954,-0.0833333
13,-1,-0.0193197,-0.0833333
14,-1,-0.0528912,-0.0833333
15,-1,-0.00753968,0
16,-1,-0.0821429,0
17,-1,0.0146825,0
18,-1,-0.0288893,0.0833333
19,-1,0.0219594,-0.0833333
20,-1,-0.0109347,-0.0333333
21,-1,-0.00977212,-0.0833333
22,-1,-0.0424949,-0.0833333
23,-1,-0.00498097,-0.107143
24,-1,-0.0327587,-0.107143
25,-1,-0.00498097,-0.107143
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0865079,0
4,-1,0,0
5,-1,0.0243717,0
6,-1,-0.0566468,0.0178571
7,-1,0.0157937,0.0178571
8,-1,-0.0128571,0
9,-1,-0.063955,0.0571429
10,-1,-0.0085034,0
11,-1,0.0529101,0
12,-1,-2.77556e-17,0.0238095
13,-1,0.0864358,0
14,-1,0.0546284,-0.0571429
15,-1,0.0624459,-0.0571429
16,-1,0.0217332,-0.0571429
17,-1,0.0147186,-0.0571429
18,-1,-0.0243194,-0.0571429
19,-1,0.0268879,-0.0571429
20,-1,0.0155042,0
21,-1,0.0797559,0
22,-1,0.0386352,0
23,-1,0.051327,0
24,-1,0.0242436,0
25,-1,0.0680696,0
26,-1,0.0168122,0
27,-1,0.0527866,0
28,-1,0.0272603,-0.0833333
29,-1,0.03244,0
0,-1,0,0
1,-1,-0.0333333,0.0178571
2,-1,0,0
3,-1,-0.00357143,0.0238095
4,-1,0.00648148,0.0238095
5,-1,0.00416667,0.0571429
6,-1,0.00138889,0.0571429
7,-1,0.0333333,0.0571429
8,-1,-0.0466667,0.0571429
9,-1,-0.0538889,0.0333333
10,-1,-0.104583,0.0571429
11,-1,-0.0263095,0.0333333
12,-1,-0.0547619,0
13,-1,0.00984127,0
14,-1,-0.0387415,0
15,-1,-0.0255669,0
16,-1,-0.0464286,0
17,-1,-0.027381,0
18,-1,-0.042432,0
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0357143,0.0178571
4,-1,-0.0888889,0.0178571
5,-1,-0.0211111,0.0238095
6,-1,-0.0640404,0.0238095
7,-1,-0.0234848,0.0238095
8,-1,-0.0484848,0.0238095
9,-1,-0.0134199,0.0238095
10,-1,-0.0876984,0.0571429
0,-1,0,0
1,-1,0.0166667,0
2,-1,-0.0555556,0
3,-1,0.0722222,0
4,-1,0.0333333,-0.0178571
5,-1,0.0976852,-0.0416667
6,-1,-0.0261111,-0.0238095
7,-1,0.0541667,0
8,-1,-0.0558923,0
9,-1,-0.0128205,0
10,-1,-0.0710797,0
11,-1,0.0289683,-0.05
12,-1,-0.0219955,-0.05
13,-1,0.0416151,-0.05
14,-1,-0.0460833,-0.05
15,-1,0.0132566,-0.05
16,-1,-0.00518707,-0.133333
17,-1,0.0456349,-0.133333
18,-1,0.004155,-0.25
0,-1,0,0
1,-1,-0.0333333,0.0178571
2,-1,-0.0253968,0.0178571
3,-1,0.0638889,0.0178571
4,-1,-0.0277778,0.0178571
5,-1,-0.000925926,-0.0178571
6,-1,-0.0381944,0
7,-1,-0.0285606,0
8,-1,-0.0932921,0
9,-1,-0.0377534,0
10,-1,-0.0856227,0
11,-1,-0.0518926,-0.0238095
12,-1,-0.0853961,-0.0238095
13,-1,-0.0388041,0.0333333
14,-1,-0.0463339,0.0333333
15,-1,-0.0239177,0.0333333
16,-1,-0.0243597,0
17,-1,-0.0210859,0.05
18,-1,-0.0368888,0.133333
19,-1,-0.00563885,0.133333
0,1,0,0
1,1,-0.0333333,0.0178571
2,1,-0.222222,0.031746
3,1,0.08125,0.0178571
4,1,-0.0104167,0.0416667
5,1,0.0924603,0.0571429
6,1,-0.0391865,0.0571429
7,1,-0.0562121,0.075
8,1,-0.0637179,0.075
9,1,-0.0112179,0.075
10,1,-0.0213294,0.0571429
11,1,0.026691,0.0571429
12,1,0.0214286,0
13,1,0.0327381,0
0,-1,0,0
1,-1,-0.0333333,0.0178571
2,-1,-0.0253968,0.0178571
3,-1,0.0638889,0.0178571
4,-1,-0.116667,0.0178571
5,-1,-0.0847222,0.0416667
6,-1,-0.165,0.0416667
7,-1,-0.08,0.075
8,-1,-0.123333,0.075
9,-1,-0.0722222,0.0333333
10,-1,-0.122222,0.0333333
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.0972222,0
4,1,0,0
5,1,0.0701389,0
6,1,0.0825397,0
7,1,0.0888889,0
8,1,0.00707071,0
9,1,0.0470707,-0.0238095
10,1,-0.0486111,-0.0238095
11,1,0.0534722,-0.0238095
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.0972222,0
4,1,0,0
5,1,0.0701389,0
6,1,0.00555556,0
7,1,0,0
8,1,-0.04625,0
9,1,-0.0102381,0
10,1,-0.0640476,0
11,1,-0.0115079,0
12,1,-0.0452381,0.0238095
13,1,-0.0429705,0.0238095
14,1,-0.0328798,-0.0333333
15,1,-0.0242312,-0.0333333
16,1,-0.0219742,0
17,1,0.0440586,0
18,1,0.0214727,0
19,1,0.0691198,0
20,1,0.0584096,0
21,1,0.0989399,0
22,1,0.0711642,-0.0333333
23,1,0.0775597,-0.0333333
24,1,0.0496739,-0.0333333
25,1,0.0724012,-0.0333333
26,1,0.0345118,-0.0333333
27,1,0.0335017,-0.0333333
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,0
4,-1,-0.0888889,0.0178571
5,-1,-0.0211111,0.0238095
6,-1,-0.0640404,0.0238095
7,-1,0.00959596,0.0238095
8,-1,-0.0292929,0.0416667
9,-1,0.0193182,0.075
10,-1,-0.0665152,0.075
11,-1,-0.0235209,0.0333333
12,-1,-0.107937,0.0833333
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,0
4,-1,-0.0888889,0.0178571
5,-1,-0.0211111,0.0238095
6,-1,-0.0640404,0.0238095
7,-1,-0.0564015,0
8,-1,-0.0986111,-0.0333333
9,-1,-0.00555556,-0.0333333
10,-1,-0.0472222,-0.0333333
11,-1,0.00731293,-0.0333333
12,-1,-0.00436508,-0.0333333
13,-1,0.0603445,-0.166667
14,-1,-0.00798448,-0.166667
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,0
4,-1,-0.0888889,0.0178571
5,-1,-0.0294444,0.0416667
6,-1,-0.125189,0.0416667
7,-1,-0.0561039,0
8,-1,-0.113644,0
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.115079,0
4,1,0.00648148,0
5,1,0.0333333,0
6,1,-0.0388889,0
7,1,-0.0431746,0.0416667
8,1,-0.104048,0.0416667
9,1,-0.0202381,0.0416667
10,1,-0.0659452,0.0178571
11,1,-0.00031746,0.0238095
12,1,-0.0205128,0.0571429
13,1,0.0204082,0.0571429
14,1,-0.0167989,0.0571429
15,1,-0.00861678,0.05
16,1,-0.0466057,0
17,1,-0.0355287,0
0,-1,0,0
1,-1,-0.0333333,0.0178571
2,-1,-0.0253968,0.0178571
3,-1,0.0638889,0.0178571
4,-1,-0.0277778,0.0178571
5,-1,-0.000925926,-0.0178571
6,-1,-0.0381944,0
7,-1,0.00944444,0
8,-1,-0.0166667,-0.0178571
9,-1,0.0608333,-0.0178571
10,-1,0.000865801,0
11,-1,0.0344517,0
12,-1,0.0108225,0
13,-1,0.0727273,0
14,-1,0.0227273,0
15,-1,0.0671614,0
16,-1,0.0173985,0
17,-1,-0.0103127,0
18,-1,-0.032583,-0.0333333
19,-1,0.0426551,-0.0333333
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0,0
4,1,0.106349,0
5,1,0.0888889,-0.0178571
6,1,0.0294444,-0.0416667
7,1,0.125189,-0.0416667
8,1,0.0561039,0
9,1,0.113644,-0.0333333
10,1,0.0776335,-0.0333333
11,1,0.120563,-0.0333333
0,-1,0,0
1,-1,0.0166667,0
2,-1,-0.0634921,0
3,-1,0.0357143,0.0178571
4,-1,-0.0888889,0.0178571
5,-1,-0.0211111,0.0238095
6,-1,-0.0640404,0.0238095
7,-1,-0.0441991,0.0333333
8,-1,-0.0498535,0.0333333
9,-1,0.00893162,0.0333333
10,-1,-0.0387302,0
11,-1,0.0111111,0
12,-1,-0.082381,0.0416667
13,-1,-0.0368056,0.0238095
14,-1,-0.0853175,0.0238095
15,-1,-0.030754,0.0238095
16,-1,-0.0861376,0.0238095
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.0722222,0
4,1,0.0333333,-0.0138889
5,1,0.113889,-0.031746
6,1,0.00388889,0
7,1,0.0895833,0
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0638889,0.0178571
4,-1,0.0333333,-0.0178571
5,-1,0.0976852,-0.0416667
6,-1,-0.0261111,-0.0238095
7,-1,0.0776389,-0.0238095
8,-1,0.0266667,-0.0571429
9,-1,0.0335034,-0.0238095
10,-1,-0.0267347,0
11,-1,-0.001875,0
12,-1,-0.0472222,0.0333333
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0865079,0
4,-1,-0.015873,0
5,-1,-0.0162698,0.0238095
6,-1,-0.0395382,0.0238095
7,-1,-0.0285714,0.0571429
8,-1,-0.037037,0.0571429
9,-1,0.0181818,0.0571429
10,-1,-0.086424,0.0571429
11,-1,-0.0299206,0.0833333
12,-1,-0.0582684,0.0833333
13,-1,0.0187642,0.0833333
14,-1,0.0160714,0.0833333
15,-1,0.0741213,0.0833333
16,-1,0.0294891,0
17,-1,0.0419726,-0.0833333
18,-1,0.0107226,-0.0833333
19,-1,0.0534612,-0.133333
20,-1,-0.00551149,-0.133333
21,-1,0.0563751,-0.133333
22,-1,0.0189376,-0.133333
23,-1,0.0483881,-0.133333
24,-1,0.022051,-0.133333
25,-1,0.0428843,-0.133333
26,-1,0.0579328,-0.133333
27,-1,0.0800288,-0.133333
28,-1,0.0207006,0.0571429
0,-1,0,0
1,-1,0.166667,0
2,-1,-0.133333,0.0138889
