step,winner,endpoint_factor,edge_factor
15,-1,0.0307044,-0.00545635
16,-1,-0.0117347,-0.00277778
17,-1,0.028451,-0.0107851
18,-1,-0.011763,-0.00508787
19,-1,0.0233135,-0.0105371
20,-1,0.0125045,-0.0123512
21,-1,0.0464521,-0.0165509
22,-1,0.0379941,-0.0207176
23,-1,0.0365809,-0.0138889
24,-1,0.0286576,-0.0147354
25,-1,0.0440604,-0.0141655
26,-1,-0.00622683,-0.021657
0,1,0,0
1,1,-0.0166667,0.00694444
2,1,-0.0555556,0.00925926
3,1,-0.166667,0.0248016
4,1,-0.123333,0.0261905
5,1,-0.0733333,0.0234127
6,1,0.0583333,-0.00694444
7,1,0.0708333,-0.00992063
8,1,-0.0190476,-0.00155896
9,1,0.0392857,-0.00462963
10,1,-0.0437229,0.0113379
11,1,-0.00584416,0.00406274
12,1,-0.0808081,0.0104993
13,1,-0.000899101,0.00925454
14,1,0.00474192,0.00349206
15,1,0.0936508,-0.0314815
0,1,0,0
1,1,0.0166667,-0.00694444
2,1,0,0
3,1,0.0597222,-0.0112434
4,1,0,0
5,1,0.0575397,-0.010582
6,1,-0.00496032,-0.0117394
7,1,0.0238095,-0.00529101
8,1,-0.0373016,0.0082672
9,1,0.0738095,0.0104875
10,1,0.0111111,0.0188492
11,1,0.0150427,0.0329365
12,1,0.00325092,0.0269274
13,1,0.0346154,0.0218254
14,1,-0.0566941,0.0320933
15,1,-0.00669414,0.0310516
16,1,-0.0389957,0.0334821
17,1,-0.00264828,0.0266755
18,1,-0.0387594,0.0317019
19,1,-0.0030451,0.031261
20,1,-0.0197118,0.0317019
21,1,0.0442826,0.0162278
22,1,0.00507326,0.0184127
23,1,-0.0158951,0.0344687
24,1,-0.000363248,0.0242063
25,1,0.0391468,-0.000863095
26,1,0.0318092,0.00109578
27,1,0.0450667,-4.05844e-05
28,1,0.019688,0.00210588
29,1,0.0552579,-0.00694444
30,1,0.00903078,-0.00110594
31,1,0.0204786,-0.0076869
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.121032,-0.0132275
4,1,0.0740741,-0.0026455
5,1,0.0792328,-0.00687831
6,1,0.0742328,-0.00854497
7,1,0.146765,-0.0142196
8,1,-0.0596459,0.0132275
9,1,0.0236874,0.00859788
10,1,-0.0199634,0.0124008
11,1,0.0246795,0.0124008
12,1,-0.0649573,0.025463
13,1,-0.00443223,0.00734127
14,1,-0.0532967,0.0218254
15,1,0.0178724,-0.000705467
16,1,-0.029727,0.000602324
17,1,0.031222,-0.00876984
18,1,0.00807508,-0.00699798
19,1,0.0432349,-0.00712585
20,1,0.016024,-0.00534014
21,1,0.059745,-0.00899814
22,1,0.0412643,-0.00217352
23,1,0.0726792,-0.00731121
24,1,0.0422288,-0.00687831
25,1,0.113037,-0.0116276
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0357143,-0.00595238
4,-1,-0.105159,0.0165344
5,-1,-0.0671296,0.0176918
6,-1,-0.17803,0.0230159
7,-1,-0.0964394,0.0256944
8,-1,-0.1275,0.0395833
9,-1,-0.0433333,0.0272222
0,-1,0,0
1,-1,0.0166667,-0.00694444
2,-1,-0.108333,0.00694444
3,-1,0.0289683,-0.00760582
4,-1,-0.0722222,0.00462963
5,-1,0.0164352,-0.00496032
6,-1,-0.0645833,0.00793651
7,-1,-0.0303704,-0.0112434
8,-1,-0.0490019,-0.0150794
9,-1,0.00740741,-0.0178193
10,-1,0.000649351,-0.0568783
11,-1,-0.00974026,-0.0357143
12,-1,-0.0802189,-0.0183862
13,-1,-0.0680616,-0.00992063
14,-1,-0.12929,-0.00155896
15,-1,-0.0829984,0.00340136
16,-1,-0.118713,0.00952381
0,1,0,0
1,1,-0.0333333,0.0178571
2,1,-0.0253968,0.0224868
3,1,0.00376984,0.0125661
4,1,0.0107143,0.00793651
5,1,0.0115079,0.0117394
6,1,-0.0287698,0.00578704
7,1,0.0497024,-0.00347222
8,1,-0.00714286,0.019709
9,1,0.103968,0.0167328
0,-1,0,0
1,-1,0.166667,0
2,-1,-0.133333,0.0138889
3,-1,0.0597222,-0.0112434
4,-1,-0.0396825,0.00198413
5,-1,-0.0219907,-0.00330688
6,-1,-0.094697,0.00410053
7,-1,0.0223485,-0.0126984
8,-1,0.005,-0.00833333
9,-1,0.0697619,-0.00912698
10,-1,0.0186508,-0.00238095
11,-1,0.0583333,-0.00760582
12,-1,-0.00414966,0.00226757
13,-1,0.0439531,-0.00415722
14,-1,-0.0369048,0.00925926
15,-1,-0.0199405,0.00983796
16,-1,-0.0546076,0.0121252
17,-1,-0.045119,0.00760582
18,-1,-0.0588095,0.0134788
19,-1,-0.0429649,0.00901361
20,-1,-0.0689845,0.0243206
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.0972222,-0.00925926
4,1,0,0
5,1,0.0847222,-0.00694444
6,1,-0.0104167,0
7,1,-0.00392857,-0.00416667
8,1,-0.09,0.00555556
9,1,0.0614286,-0.00634921
10,1,-0.0254762,-0.00205026
11,1,0.0161905,-0.0015873
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0.0555556,-0.00925926
3,1,0.169643,-0.0104167
4,1,-0.010582,0.00595238
5,1,-0.0138889,0.00925926
6,1,-0.0368254,0.00780423
7,1,0.0473214,-0.00505952
8,1,-0.034127,0.00793651
9,1,0.0596892,-0.0107474
10,1,-0.027328,-0.000595238
11,1,-0.0149471,0.0015873
12,1,-0.0646825,0.00687831
13,1,0.0279101,-0.0123299
14,1,-0.00873016,-0.00680272
15,1,-0.000992063,-0.00644841
16,1,-0.0559807,0.0019487
17,1,0.0010582,-0.00673973
18,1,-0.0329906,-0.00154321
19,1,0.00205128,-0.00491071
20,1,0.0334853,-0.00624549
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.121032,-0.0132275
4,1,0.0889881,-0.0143849
5,1,0.0766865,-0.00380291
6,1,0.0409722,-0.0117394
7,1,0.0604167,-0.00446429
8,1,-0.00208333,-0.0093254
9,1,0.0708333,-0.0169643
10,1,0.0283333,-0.0202381
11,1,0.110449,-0.0447751
12,1,0.0687821,-0.0452381
13,1,0.0965598,-0.0447751
14,1,0.0720238,-0.0393519
15,1,0.102778,-0.0439815
0,-1,0,0
1,-1,-0.166667,0.0138889
2,-1,-0.133333,0.0138889
3,-1,-0.0111111,0.00231481
4,-1,-0.114286,0.014881
5,-1,-0.0376984,0.00380291
6,-1,-0.0589153,0.00793651
7,-1,-0.0276299,0.00297619
8,-1,-0.0438645,0.00611772
9,-1,-0.0288134,0.00786565
10,-1,-0.0485544,0.00630669
11,-1,0.0450397,-0.00760582
12,-1,0.0244331,-0.00467687
13,-1,0.0368996,-0.00651927
14,-1,0.0301639,-0.00396825
15,-1,0.0459902,-0.00634212
16,-1,0.0316062,0.00396825
17,-1,0.0690461,0.00303131
18,-1,0.0517897,-0.00326279
19,-1,0.0886458,-0.0232837
20,-1,0.0631173,-0.0226631
21,-1,0.123059,-0.0307044
22,-1,0.0804012,-0.0269929
23,-1,0.110636,-0.0302436
24,-1,0.120781,-0.0452847
25,-1,0.120784,-0.0332168
26,-1,0.117476,-0.0438156
27,-1,0.101224,-0.0253173
28,-1,0.100412,-0.0351593
29,-1,0.115064,-0.0375572
30,-1,0.0958332,-0.055493
31,-1,0.0972137,-0.0188627
32,-1,0.0228217,-0.00934991
33,-1,0.0657576,-0.0186237
34,-1,0.041096,-0.0157227
35,-1,0.0572186,-0.0151141
36,-1,0.040552,-0.015399
37,-1,0.0572186,-0.0151141
38,-1,0.0125228,-0.0123467
39,-1,0.0375228,-0.0119703
40,-1,0.0041895,-0.0109158
41,-1,0.0291895,-0.0114652
0,-1,0,0
1,-1,-0.0333333,0.0178571
2,-1,-0.0253968,0.0224868
3,-1,0.00376984,0.0125661
4,-1,-0.106548,0.0233135
5,-1,0,0
6,-1,-0.00171958,-0.014914
7,-1,-0.0037037,-0.014914
8,-1,0.00959596,-0.0148677
9,-1,-0.0333333,-0.00489418
10,-1,-0.0333333,-0.00869709
11,-1,-0.0138889,-0.0042328
12,-1,-0.0313492,-0.00740741
13,-1,0.0103175,-0.00496032
14,-1,-0.0454422,0.00102041
15,-1,-0.0252834,0.00296674
16,-1,-0.0550347,0.00965608
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,-0.00925926
4,-1,0.0157407,0
5,-1,0.0699074,-0.00248016
6,-1,-0.123889,0.0108466
7,-1,-0.0405556,0.0109788
8,-1,-0.052904,0.00760582
9,-1,-0.0221501,0.0131614
10,-1,-0.0871633,0.0184524
11,-1,0.00570707,0.0087963
12,-1,-0.0788889,0.0228836
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.0972222,-0.00925926
4,1,0.047619,-0.00446429
5,1,0.0531746,-0.0067791
6,1,-0.0185714,0.000132275
7,1,0.0458333,-0.00585317
8,1,-0.0233333,0
9,1,0.0266667,0
10,1,-0.0464286,0.00829082
11,1,0.0130952,-0.000963719
12,1,0.00257937,-0.000992063
13,1,0.010119,0.00133929
14,1,-0.0482426,0.00864512
15,1,-0.00145503,0.00564374
16,1,-0.0454294,0.0172406
17,1,-0.00970696,0.0215608
18,1,-0.04726,0.0228017
19,1,-0.0341207,0.032061
20,1,-0.056498,0.0279156
21,1,-0.0131834,0.017284
22,1,-0.0390377,0.0205357
23,1,0.00595238,0.0137566
24,1,-0.0333829,0.0271329
25,1,0.0196517,0.0118959
26,1,-0.015366,0.0125273
27,1,0.0483478,0.0036986
28,1,0.0128608,0.00770202
29,1,0.0446861,-0.00165945
30,1,0.0209199,0.000892693
31,1,0.0556671,-0.00449954
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.115079,-0.0122354
4,1,0.0601852,-0.00462963
5,1,0.133102,-0.0119048
6,1,0.05,-0.00347222
7,1,0.06,-0.00575397
8,1,0.0588889,-0.0078373
9,1,0.0467593,-0.00462963
10,1,0.0460859,-0.019709
11,1,0.121184,-0.0276077
12,1,0.0571429,-0.0292989
13,1,0.0631868,-0.0303855
14,1,0.037444,-0.0191799
15,1,0.0726984,-0.0182242
16,1,0.00311791,-0.0047619
17,1,0.0669092,-0.00793651
18,1,0.0590671,-0.00365331
19,1,0.0741843,-0.00365331
20,1,0.0464065,-0.00687201
21,1,0.0382303,-0.0044698
22,1,0.0164903,-0.00648148
23,1,0.0482716,-0.00782628
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,-0.00925926
4,-1,0,0
5,-1,0.0701389,-0.00694444
6,-1,-0.0222222,0
7,-1,0.0394444,-0.00644841
8,-1,-0.0273882,0
9,-1,0.0266188,-0.00582011
10,-1,-0.033708,-2.77556e-17
11,-1,-0.00172242,-0.00292895
12,-1,0.0314395,-0.00368481
13,-1,0.106382,-0.0144345
14,-1,0.00430324,-0.00288171
15,-1,0.0420016,-0.00519652
16,-1,-0.0271978,0.00621693
17,-1,0.0146571,0.00190146
18,-1,0.00506716,-0.000744048
19,-1,0.0139957,0.00124008
20,-1,0.0161361,0.0243056
21,-1,0.0394528,0.015129
22,-1,0.0492295,-0.0120701
23,-1,0.057053,-0.0110516
24,-1,0.0429197,-0.0110074
25,-1,0.0741697,-0.0121438
26,-1,0.0429197,-0.0110074
27,-1,0.0741697,-0.0121438
28,-1,0.0634825,-0.0329771
29,-1,0.0621571,0.0231151
30,-1,0.0220358,0.0162969
31,-1,0.0354937,0.0148352
32,-1,0.00238003,0.011409
33,-1,0.0301578,0.0144134
34,-1,-0.0116858,0.0157702
35,-1,0.0485193,0.0029991
36,-1,-0.009028,0.0055632
0,-1,0,0
1,-1,-0.0333333,0.0178571
2,-1,0,0
3,-1,-0.00357143,0.014881
4,-1,0.00648148,0.00198413
5,-1,0.051455,-0.00496032
6,-1,0.0573353,-0.00912698
7,-1,0.0574796,-0.00198413
8,-1,-0.0365801,0.00882937
9,-1,-0.0430952,0.0111111
10,-1,-0.0527778,0.0130952
11,-1,0.0484921,-0.00181406
12,-1,-0.0431878,0.0114324
13,-1,-0.0226245,0.0125827
14,-1,-0.0421952,0.0167493
15,-1,0.0166361,0.00972222
16,-1,-0.0321333,-0.0132511
0,1,0,0
1,1,0.0166667,-0.00694444
2,1,0,0
3,1,0.0972222,-0.00925926
4,1,-0.0337302,0.00760582
5,1,-0.0333333,0.00446429
6,1,-0.1125,0.0256283
7,1,0.0172222,0.00224868
8,1,-0.0652778,0.0124008
9,1,0.00257937,0.00327381
10,1,-0.0523687,0.00436508
11,1,-0.00916768,-0.00284392
12,1,-0.111518,0.0208995
13,1,-0.0163462,0.0118386
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,-0.00925926
4,-1,0,0
5,-1,-0.0412698,0.0117394
6,-1,-0.0222222,-0.00224868
7,-1,0.0411111,-0.0116931
8,-1,-0.0833333,0.00997732
9,-1,-0.0159722,0.00892857
10,-1,-0.119994,0.0329365
11,-1,-0.0418367,0.0279904
12,-1,-0.037551,0.0189342
13,-1,0.0121882,0.0107237
14,-1,-0.00434028,0.00710979
15,-1,0.0433333,0.00436508
16,-1,0.00304233,0.00947972
17,-1,0.0362213,0.0071649
18,-1,-0.0455625,0.0164084
19,-1,-0.0098482,0.0159675
20,-1,-0.0355269,0.018987
21,-1,0.00171485,0.0113379
22,-1,-0.0465829,0.011552
23,-1,-0.0462081,0.0189594
24,-1,-0.0574647,0.0142372
25,-1,-0.0197631,0.00517841
26,-1,-0.0392917,0.00680178
27,-1,-0.0115139,0.00661813
28,-1,-0.0174029,0.0084327
29,-1,0.023932,0.00229339
30,-1,-0.0115425,0.00977196
31,-1,0.0103982,0.0128655
32,-1,-0.029059,0.0117385
33,-1,-0.00846723,0.0105843
34,-1,-0.0458346,0.0126211
35,-1,-0.00785147,0.00544941
36,-1,-0.023082,0.00243506
37,-1,0.021146,-0.000646155
38,-1,-0.0164079,0.0021122
39,-1,-0.0146283,0.000622526
40,-1,-0.0476791,0.0035413
41,-1,-0.0163429,0.00285913
42,-1,-0.0221423,0.00211194
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,-0.121032,0.0132275
4,-1,-0.126488,0.0178571
5,-1,-0.0853175,0.00727513
6,-1,-0.0862698,0.0113228
7,-1,-0.0185714,0.00126984
8,-1,-0.00781441,-0.0112434
9,-1,0.0230159,-0.0107804
10,-1,-0.053869,0.00302579
11,-1,0.0297619,-0.00651927
12,-1,-0.0747024,0.00699405
13,-1,0.00753968,-0.00787982
14,-1,-0.0284271,-0.00557209
15,-1,-0.0129252,-0.00817035
16,-1,-0.0201637,-0.010119
17,-1,-0.0015625,-0.00714286
18,-1,-0.0137731,-0.0105765
19,-1,0.0174769,-0.00826168
20,-1,-0.0208333,-0.00251323
21,-1,-0.00169974,-0.000943563
22,-1,-0.0158598,-0.00113757
0,1,0,0
1,1,0.0166667,-0.00694444
2,1,-0.108333,0.00694444
3,1,-0.0238095,0.00231481
4,1,-0.0982143,0.014881
5,1,-0.00661376,0.00727513
6,1,0.0619048,-0.00198413
7,1,0.108975,-0.0123016
8,1,0.0169312,0.00198413
9,1,0.0714093,-0.00634921
10,1,-0.0235043,0.00396825
11,1,0.0423443,0.00031746
12,1,-0.0219071,0.00607143
13,1,0.0447596,0.00190476
0,1,0,0
1,1,-0.0333333,0.0178571
2,1,-0.0253968,0.0224868
3,1,0.0968254,0.00198413
4,1,0.149603,-0.0152116
5,1,0.155258,-0.0102513
6,1,0.152083,-0.0193452
7,1,0.19375,-0.0252976
0,-1,0,0
1,-1,0.0166667,-0.00694444
2,-1,0,0
3,-1,0.0458333,-0.00462963
4,-1,-0.0722222,0.00462963
5,-1,-0.0252315,0.00115741
6,-1,-0.0585317,0.00380291
7,-1,0.060119,-0.00694444
8,-1,0.0184524,-0.00853175
9,-1,0.0809524,-0.00724206
10,-1,0.00809524,-0.000793651
0,-1,0,0
1,-1,-0.0333333,0.0178571
2,-1,0,0
3,-1,-0.00357143,0.014881
4,-1,0.00648148,0.00198413
5,-1,0.00416667,0.0160714
6,-1,0.00138889,0.0175595
7,-1,0.00252525,0.0369048
8,-1,0.0293939,0.0214286
9,-1,0.0585714,0.0115079
10,-1,0.00895176,0.0051729
11,-1,0.0461541,0.00708617
12,-1,-0.0570856,0.0133929
13,-1,-0.0553495,0.0229663
14,-1,-0.0724179,0.0256944
15,-1,0.0766829,0.0078373
16,-1,-0.0854996,0.0287037
17,-1,-0.00112434,0.0113404
18,-1,-0.0857143,0.0324691
19,-1,-0.0149041,0.0179563
20,-1,-0.0644017,0.0219529
21,-1,-0.0031643,0.0104497
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,-0.00925926
4,-1,0.0157407,0
5,-1,-0.0625,0.00396825
6,-1,-0.0666667,0.0103175
7,-1,-0.0731061,0.0212302
8,-1,-0.0483333,0.0153968
9,-1,0.01,0.0114286
10,-1,-0.1125,0.0238757
11,-1,-0.00357143,0.00674603
12,-1,-0.0761111,0.0206122
13,-1,0.00528499,0.0053288
14,-1,-0.00334596,-0.00128968
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.106349,-0.0122354
4,-1,0.0444444,-0.00462963
5,-1,0.118519,-0.0119048
6,-1,0.0431746,-0.012037
7,-1,0.0845238,-0.0121032
8,-1,0.0444444,-0.00634921
9,-1,0.055873,-0.0146825
10,-1,-0.0144048,0.00198413
11,-1,-0.00714286,-0.00357143
12,-1,-0.0482143,0.00188964
0,1,0,0
1,1,-0.0333333,0.0178571
2,1,-0.0253968,0.0224868
3,1,0.0968254,0.00198413
4,1,-0.0333333,0.0168651
5,1,-0.0162698,0.0198413
6,1,0.00642136,0.00925926
7,1,0.0932792,0.00119048
8,1,0.0365121,0.00710979
9,1,0.11509,-0.0100529
10,1,0.0650895,-0.0102513
11,1,0.109534,-0.017791
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,-0.00925926
4,-1,-0.0888889,0.00446429
5,-1,-0.11875,0.014881
6,-1,-0.166667,0.0193452
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.106349,-0.0122354
4,-1,0,0
5,-1,0.169841,-0.014881
6,-1,0.0469841,-0.00727513
7,-1,0.1025,-0.0263889
8,-1,0.055754,-0.0268519
9,-1,0.118254,-0.0273479
10,-1,0.0440741,-0.0185053
11,-1,0.0863636,-0.0329861
12,-1,-0.0179592,-0.00555556
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,-0.00925926
4,-1,-0.0888889,0.00446429
5,-1,-0.0211111,0.000793651
6,-1,-0.0640404,0.00608466
7,-1,0.00959596,-0.00132275
8,-1,-0.0292929,0.00462963
9,-1,0.0193182,0.0101852
10,-1,-0.0665152,0.0138889
0,-1,0,0
1,-1,0.0166667,-0.00694444
2,-1,-0.0555556,0.00925926
3,-1,0.0674603,-0.0112434
4,-1,-0.0125,0
5,-1,0.0869048,-0.0136905
6,-1,-0.0190476,0.0104167
7,-1,0.0467532,0.00478175
8,-1,-0.0162821,0.0102381
9,-1,0.0221001,0.00242347
10,-1,0.005116,0.000249433
11,-1,0.0095616,0.00582011
12,-1,-0.0424603,-0.00912698
13,-1,-0.0026669,-0.0162533
14,-1,-0.0375668,-0.0117945
15,-1,0.00409988,-0.0104056
16,-1,-0.0355479,0.00556185
17,-1,0.000166421,0.00512094
18,-1,-0.065442,-0.0147203
19,-1,0.0273268,-0.0277838
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,-0.00925926
4,-1,0.0157407,0
5,-1,0.0993717,-0.00843254
6,-1,0.0451389,-0.00347222
7,-1,-0.0182449,0.00297619
8,-1,-0.0849116,0.00744048
0,-1,0,0
1,-1,-0.0333333,0.0178571
2,-1,-0.0253968,0.0224868
3,-1,0.00376984,0.0125661
4,-1,-0.106548,0.0233135
5,-1,-0.0444444,0.0127315
6,-1,-0.0555556,0.0138889
7,-1,0.00296296,-0.00462963
8,-1,-0.101578,0.0141865
9,-1,-0.0223737,0.0031746
10,-1,-0.0418376,0.00753968
11,-1,0.00587607,-0.00329365
12,-1,-0.0537199,0.00304233
13,-1,-0.0143598,-0.00257937
14,-1,-0.0310832,-0.00651927
15,-1,-0.0027865,-0.000340136
16,-1,-0.014011,-0.0122449
17,-1,0.0183251,-0.0192177
18,-1,-0.025535,-0.0119544
0,1,0,0
1,1,-0.0333333,0.0178571
2,1,-0.0380952,0.0416667
3,1,-0.0464286,0.075
4,1,0.00734127,0.0330357
5,1,-0.000238095,0.0589286
6,1,0.031633,0.0345238
7,1,0.0287374,0.0184524
8,1,-0.0958155,0.0396825
9,1,0.0200427,0.0148148
10,1,-0.0883455,0.0329932
11,1,-0.002331,0.0162037
12,1,-0.027283,0.0119048
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0357143,-0.00595238
4,-1,-0.0555556,0.00446429
5,-1,0.0388889,-0.0047619
6,-1,-0.03125,0.00446429
7,-1,0.0902778,-0.0122354
8,-1,-0.0293182,-0.00545635
9,-1,0.0651515,-0.025
10,-1,0.040404,-0.0361111
11,-1,0.0127137,-0.010582
12,-1,-0.00366954,-0.0351474
13,-1,-0.0193197,-0.0208617
14,-1,-0.0528912,-0.0103458
15,-1,-0.00753968,0.00198413
16,-1,-0.0821429,0.010771
17,-1,0.0146825,-0.0127866
18,-1,-0.0288893,0.00653187
19,-1,0.0219594,-0.0115741
20,-1,-0.0109347,-0.000485009
21,-1,-0.00977212,-0.00573192
22,-1,-0.0424949,-0.00185185
23,-1,-0.00498097,-0.00410093
24,-1,-0.0327587,-0.00309083
25,-1,-0.00498097,-0.00487654
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0865079,-0.00925926
4,-1,0,0
5,-1,0.0243717,-0.00347222
6,-1,-0.0566468,0.00793651
7,-1,0.0157937,0.000793651
8,-1,-0.0128571,0.00357143
9,-1,-0.063955,0.0233796
10,-1,-0.0085034,-0.000377929
11,-1,0.0529101,-0.00846561
12,-1,-2.77556e-17,0.00368481
13,-1,0.0864358,-0.0128968
14,-1,0.0546284,-0.015625
15,-1,0.0624459,-0.0171462
16,-1,0.0217332,-0.0120811
17,-1,0.0147186,-0.0141597
18,-1,-0.0243194,-0.0069709
19,-1,0.0268879,-0.0154707
20,-1,0.0155042,-0.0150904
21,-1,0.0797559,-0.023341
22,-1,0.0386352,-0.0116964
23,-1,0.051327,-0.0129509
24,-1,0.0242436,-0.013961
25,-1,0.0680696,-0.0105948
26,-1,0.0168122,-0.00739177
27,-1,0.0527866,-0.00737133
28,-1,0.0272603,-0.0180195
29,-1,0.03244,-0.0126182
0,-1,0,0
1,-1,-0.0333333,0.0178571
2,-1,0,0
3,-1,-0.00357143,0.014881
4,-1,0.00648148,0.00198413
5,-1,0.00416667,0.0160714
6,-1,0.00138889,0.0175595
7,-1,0.0333333,0.00634921
8,-1,-0.0466667,0.0152778
9,-1,-0.0538889,0.0164683
10,-1,-0.104583,0.0251984
11,-1,-0.0263095,0.00438492
12,-1,-0.0547619,0.0114087
13,-1,0.00984127,0.0010582
14,-1,-0.0387415,0.00674603
15,-1,-0.0255669,0.0026455
16,-1,-0.0464286,0.00113379
17,-1,-0.027381,0.00368481
18,-1,-0.042432,0.000744048
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0357143,-0.00595238
4,-1,-0.0888889,0.00446429
5,-1,-0.0211111,0.000793651
6,-1,-0.0640404,0.00608466
7,-1,-0.0234848,0.00525794
8,-1,-0.0484848,0.00753968
9,-1,-0.0134199,0.00119048
10,-1,-0.0876984,0.0164683
0,-1,0,0
1,-1,0.0166667,-0.00694444
2,-1,-0.0555556,0.00925926
3,-1,0.0722222,-0.00231481
4,-1,0.0333333,-0.00446429
5,-1,0.0976852,-0.0196759
6,-1,-0.0261111,0.00132275
7,-1,0.0541667,-0.00793651
8,-1,-0.0558923,0.0171958
9,-1,-0.0128205,0.00793651
10,-1,-0.0710797,0.0153061
11,-1,0.0289683,-0.0111243
12,-1,-0.0219955,-0.00160998
13,-1,0.0416151,-0.0317082
14,-1,-0.0460833,-0.00353836
15,-1,0.0132566,-0.0125283
16,-1,-0.00518707,-0.0147109
17,-1,0.0456349,-0.0170351
18,-1,0.004155,-0.0354938
0,-1,0,0
1,-1,-0.0333333,0.0178571
2,-1,-0.0253968,0.0224868
3,-1,0.0638889,-0.00330688
4,-1,-0.0277778,0.00595238
5,-1,-0.000925926,-0.00363757
6,-1,-0.0381944,0.00347222
7,-1,-0.0285606,0.000496032
8,-1,-0.0932921,0.0132275
9,-1,-0.0377534,0.00615079
10,-1,-0.0856227,0.00967262
11,-1,-0.0518926,0.00446429
12,-1,-0.0853961,0.00611772
13,-1,-0.0388041,0.0102877
14,-1,-0.0463339,0.0120734
15,-1,-0.0239177,0.00679563
16,-1,-0.0243597,0.00644841
17,-1,-0.0210859,0.0165179
18,-1,-0.0368888,0.0244048
19,-1,-0.00563885,0.0246528
0,1,0,0
1,1,-0.0333333,0.0178571
2,1,-0.222222,0.010582
3,1,0.08125,-0.00595238
4,1,-0.0104167,0.00694444
5,1,0.0924603,-0.00503968
6,1,-0.0391865,0.01875
7,1,-0.0562121,0.0234325
8,1,-0.0637179,0.024127
9,1,-0.0112179,0.0168651
10,1,-0.0213294,0.0112812
11,1,0.026691,0.00094246
12,1,0.0214286,-0.00362812
13,1,0.0327381,-0.00151172
0,-1,0,0
1,-1,-0.0333333,0.0178571
2,-1,-0.0253968,0.0224868
3,-1,0.0638889,-0.00330688
4,-1,-0.116667,0.0248016
5,-1,-0.0847222,0.0221561
6,-1,-0.165,0.0281746
7,-1,-0.08,0.03125
8,-1,-0.123333,0.0395833
9,-1,-0.0722222,0.0244444
10,-1,-0.122222,0.0280159
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.0972222,-0.00925926
4,1,0,0
5,1,0.0701389,-0.00694444
6,1,0.0825397,-0.00843254
7,1,0.0888889,-0.0107143
8,1,0.00707071,-0.00297619
9,1,0.0470707,-0.00892857
10,1,-0.0486111,0.000992063
11,1,0.0534722,-0.00777116
0,1,0,0
1,1,0.166667,-0.0138889
2,1,0,0
3,1,0.0972222,-0.00925926
4,1,0,0
5,1,0.0701389,-0.00694444
6,1,0.00555556,0
7,1,0,0
8,1,-0.04625,0.00376984
9,1,-0.0102381,-0.000793651
10,1,-0.0640476,0.00515873
11,1,-0.0115079,-0.000661376
12,1,-0.0452381,0.00549887
13,1,-0.0429705,0.00549887
14,1,-0.0328798,-0.00337868
15,1,-0.0242312,-0.00631944
16,1,-0.0219742,-0.00215278
17,1,0.0440586,-0.0160935
18,1,0.0214727,-0.00847443
19,1,0.0691198,-0.0134524
20,1,0.0584096,-0.00883598
21,1,0.0989399,-0.0160534
22,1,0.0711642,-0.0136776
23,1,0.0775597,-0.015301
24,1,0.0496739,-0.0101416
25,1,0.0724012,-0.0141504
26,1,0.0345118,-0.0101972
27,1,0.0335017,-0.0109187
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,-0.00925926
4,-1,-0.0888889,0.00446429
5,-1,-0.0211111,0.000793651
6,-1,-0.0640404,0.00608466
7,-1,0.00959596,-0.00132275
8,-1,-0.0292929,0.00462963
9,-1,0.0193182,0.0101852
10,-1,-0.0665152,0.0138889
11,-1,-0.0235209,0.0047619
12,-1,-0.107937,0.0172336
0,-1,0,0
1,-1,0.166667,-0.0138889
2,-1,0,0
3,-1,0.0972222,-0.00925926
4,-1,-0.0888889,0.00446429
