Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.01    0.01  927031/927175      std::_Vector_base<Move, std::allocator<Move> >::_M_allocate(unsigned long) [195]
                0.00    0.00  927031/4635894     std::vector<Move, std::allocator<Move> >::size() const [185]
                0.00    0.00  927031/37178653     Piece&& std::forward<Piece>(std::remove_reference<Piece>::type&) [143]
                0.00    0.00 1854062/74357306     int& std::forward<int&>(std::remove_reference<int&>::type&) [153]
                0.00    0.00 1854062/1968763     std::_Vector_base<Move, std::allocator<Move> >::_M_get_Tp_allocator() [267]
                0.00    0.00  927031/1041588     void std::_Destroy<Move*, Move>(Move*, Move*, std::allocator<Move>&) [275]
                0.00    0.00  927031/1041588     std::_Vector_base<Move, std::allocator<Move> >::_M_deallocate(Move*, unsigned long) [273]
-----------------------------------------------
                0.00    0.00      11/51786887     std::_Hashtable<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false>*) [112]
                0.00    0.00    2401/51786887     std::__detail::_Map_base<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](unsigned int&&) [90]
                0.06    0.30 51784475/51786887     std::_Hashtable<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::find(unsigned int const&) [14]
[46]     1.2    0.06    0.30 51786887         std::_Hashtable<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(unsigned int const&, unsigned long) const [46]
                0.06    0.24 51786887/51786887     std::__detail::_Hash_code_base<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::__detail::_Select1st, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(unsigned int const&, unsigned long, unsigned long) const [53]
-----------------------------------------------
                0.05    0.00 24167828/152173634     std::deque<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [123]
                0.05    0.00 24167828/152173634     std::enable_if<std::__and_<std::is_move_constructible<std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*> >, std::is_move_assignable<std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*> > >::value, void>::type std::swap<std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*> >(std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*>&, std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*>&) [84]
                0.23    0.00 103837978/152173634     std::deque<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [50]
[47]     1.2    0.34    0.00 152173634         std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*>::_Deque_iterator(std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*> const&) [47]
-----------------------------------------------
                0.06    0.28 24167828/24167828     std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_destroy_nodes(std::pair<int, int>**, std::pair<int, int>**) [36]
[48]     1.1    0.06    0.28 24167828         std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate_node(std::pair<int, int>*) [48]
                0.11    0.07 24167828/24167828     std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [80]
                0.11    0.00 24167828/145006968     std::__deque_buf_size(unsigned long) [33]
-----------------------------------------------
                0.00    0.00    2401/103571351     std::_Hashtable<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false>*) [112]
                0.11    0.06 51784475/103571351     std::_Hashtable<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::find(unsigned int const&) [14]
                0.11    0.06 51784475/103571351     std::_Hashtable<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::end() [67]
[49]     1.1    0.21    0.13 103571351         std::__detail::_Node_iterator<std::pair<unsigned int const, std::bitset<7ul> >, false, false>::_Node_iterator(std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false>*) [49]
                0.13    0.00 103571351/103571351     std::__detail::_Node_iterator_base<std::pair<unsigned int const, std::bitset<7ul> >, false>::_Node_iterator_base(std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false>*) [92]
-----------------------------------------------
                0.02    0.05 24167828/103837978     std::deque<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~deque() [24]
                0.07    0.18 79670150/103837978     std::deque<std::pair<int, int>, std::allocator<std::pair<int, int> > >::front() [43]
[50]     1.1    0.09    0.23 103837978         std::deque<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [50]
                0.23    0.00 103837978/152173634     std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*>::_Deque_iterator(std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*> const&) [47]
-----------------------------------------------
                0.09    0.23 24167828/24167828     std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_initialize_map(unsigned long) [19]
[51]     1.1    0.09    0.23 24167828         std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_nodes(std::pair<int, int>**, std::pair<int, int>**) [51]
                0.05    0.18 24167828/24167828     std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate_node() [69]
-----------------------------------------------
                0.09    0.21 39835075/39835075     std::deque<std::pair<int, int>, std::allocator<std::pair<int, int> > >::push_back(std::pair<int, int>&&) [41]
[52]     1.0    0.09    0.21 39835075         void std::deque<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<std::pair<int, int> >(std::pair<int, int>&&) [52]
                0.07    0.14 39835075/39835075     void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, std::pair<int, int> >(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, std::pair<int, int>&&) [74]
                0.01    0.00 39835075/119505225     std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [158]
-----------------------------------------------
                0.06    0.24 51786887/51786887     std::_Hashtable<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(unsigned int const&, unsigned long) const [46]
[53]     1.0    0.06    0.24 51786887         std::__detail::_Hash_code_base<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::__detail::_Select1st, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(unsigned int const&, unsigned long, unsigned long) const [53]
                0.18    0.00 51786887/70130177     std::__detail::_Mod_range_hashing::operator()(unsigned long, unsigned long) const [66]
                0.04    0.01 51786887/70130177     std::__detail::_Hash_code_base<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::__detail::_Select1st, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_h2() const [111]
-----------------------------------------------
                0.00    0.00    3347/18343290     std::_Hashtable<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [140]
                0.06    0.24 18339943/18343290     std::_Hashtable<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false>*) const [55]
[54]     1.0    0.06    0.24 18343290         std::__detail::_Hash_code_base<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::__detail::_Select1st, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false> const*, unsigned long) const [54]
                0.06    0.02 18343290/18343290     decltype ((get<0>)((forward<std::pair<unsigned int const, std::bitset<7ul> > const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<unsigned int const, std::bitset<7ul> > const&>(std::pair<unsigned int const, std::bitset<7ul> > const&) const [110]
                0.07    0.00 18343290/70130177     std::__detail::_Mod_range_hashing::operator()(unsigned long, unsigned long) const [66]
                0.01    0.01 18343290/18343290     std::__detail::_Hash_node_value_base<std::pair<unsigned int const, std::bitset<7ul> > >::_M_v() const [182]
                0.02    0.00 18343290/70130177     std::__detail::_Hash_code_base<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::__detail::_Select1st, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_h2() const [111]
                0.01    0.01 18343290/70130166     std::__detail::_Hash_code_base<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::__detail::_Select1st, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_h1() const [121]
                0.01    0.00 18343290/88466184     std::__detail::_Hash_code_base<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::__detail::_Select1st, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_extract() const [109]
                0.02    0.00 18343290/70130166     std::hash<unsigned int>::operator()(unsigned int) const [128]
-----------------------------------------------
                0.00    0.00    1526/18339943     std::_Hashtable<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false>*) [236]
                0.00    0.30 18338417/18339943     std::_Hashtable<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, unsigned int const&, unsigned long) const [18]
[55]     1.0    0.00    0.30 18339943         std::_Hashtable<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false>*) const [55]
                0.06    0.24 18339943/18343290     std::__detail::_Hash_code_base<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::__detail::_Select1st, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false> const*, unsigned long) const [54]
-----------------------------------------------
                0.00    0.00    2401/121914583     std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<unsigned int&&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<unsigned int&&>&&, std::tuple<>&&) [129]
                0.00    0.00    2401/121914583     std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false>*) [246]
                0.06    0.07 51786876/121914583     std::__detail::_Node_iterator<std::pair<unsigned int const, std::bitset<7ul> >, false, false>::operator->() const [82]
                0.08    0.09 70122905/121914583     std::__detail::_Hash_node_value_base<std::pair<unsigned int const, std::bitset<7ul> > >::_M_v() [75]
[56]     1.0    0.14    0.16 121914583         std::__detail::_Hash_node_value_base<std::pair<unsigned int const, std::bitset<7ul> > >::_M_valptr() [56]
                0.10    0.06 121914583/121914583     __gnu_cxx::__aligned_buffer<std::pair<unsigned int const, std::bitset<7ul> > >::_M_ptr() [86]
-----------------------------------------------
                0.00    0.00      11/70122905     std::_Hashtable<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false>*) [112]
                0.12    0.17 70122894/70122905     std::__detail::_Equal_helper<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::__detail::_Select1st, std::equal_to<unsigned int>, unsigned long, false>::_S_equals(std::equal_to<unsigned int> const&, std::__detail::_Select1st const&, unsigned int const&, unsigned long, std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false>*) [30]
[57]     1.0    0.12    0.17 70122905         decltype ((get<0>)((forward<std::pair<unsigned int const, std::bitset<7ul> >&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<unsigned int const, std::bitset<7ul> >&>(std::pair<unsigned int const, std::bitset<7ul> >&) const [57]
                0.07    0.04 70122905/70122905     std::tuple_element<0ul, std::pair<unsigned int const, std::bitset<7ul> > >::type& std::get<0ul, unsigned int const, std::bitset<7ul> >(std::pair<unsigned int const, std::bitset<7ul> >&) [101]
                0.07    0.00 70122905/70122905     std::pair<unsigned int const, std::bitset<7ul> >& std::forward<std::pair<unsigned int const, std::bitset<7ul> >&>(std::remove_reference<std::pair<unsigned int const, std::bitset<7ul> >&>::type&) [118]
-----------------------------------------------
                0.04    0.25 51784475/51784475     Position::GetPossiblePieces(int, int) const [9]
[58]     1.0    0.04    0.25 51784475         std::unordered_map<unsigned int, std::bitset<7ul>, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > > >::end() [58]
                0.08    0.17 51784475/51784475     std::_Hashtable<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::end() [67]
-----------------------------------------------
                0.11    0.17 51784475/51784475     std::bitset<7ul>::reset(unsigned long) [40]
[59]     0.9    0.11    0.17 51784475         std::bitset<7ul>::_Unchecked_reset(unsigned long) [59]
                0.07    0.04 51784475/187854721     std::_Base_bitset<1ul>::_S_maskbit(unsigned long) [42]
                0.06    0.00 51784475/51788406     std::_Base_bitset<1ul>::_M_getword(unsigned long) [131]
-----------------------------------------------
                0.00    0.00       2/927175      void std::vector<Move, std::allocator<Move> >::_M_emplace_back_aux<char const (&) [4], Position const&>(char const (&) [4], Position const&) [203]
                0.00    0.00     142/927175      void std::vector<Move, std::allocator<Move> >::_M_emplace_back_aux<Move const&>(Move const&) [231]
                0.00    0.26  927031/927175      void std::vector<Move, std::allocator<Move> >::_M_emplace_back_aux<int&, int&, Piece>(int&, int&, Piece&&) [45]
[60]     0.9    0.00    0.26  927175         Move* std::__uninitialized_move_if_noexcept_a<Move*, Move*, std::allocator<Move> >(Move*, Move*, Move*, std::allocator<Move>&) [60]
                0.00    0.25  927175/927175      Move* std::__uninitialized_copy_a<std::move_iterator<Move*>, Move*, Move>(std::move_iterator<Move*>, std::move_iterator<Move*>, Move*, std::allocator<Move>&) [65]
                0.01    0.00 1854350/1854350     std::move_iterator<Move*> std::__make_move_if_noexcept_iterator<Move, std::move_iterator<Move*> >(Move*) [222]
-----------------------------------------------
                0.03    0.24 24167828/24167828     std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_initialize_map(unsigned long) [19]
[61]     0.9    0.03    0.24 24167828         std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate_map(unsigned long) [61]
                0.04    0.08 24167828/48335656     std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_map_allocator() const [68]
                0.04    0.05 24167828/24167828     std::allocator_traits<std::allocator<std::pair<int, int>*> >::allocate(std::allocator<std::pair<int, int>*>&, unsigned long) [105]
                0.03    0.02 24167828/48335656     std::allocator<std::pair<int, int>*>::~allocator() [108]
-----------------------------------------------
                0.05    0.21 48335656/48335656     std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*>::_M_set_node(std::pair<int, int>**) [38]
[62]     0.9    0.05    0.21 48335656         std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*>::_S_buffer_size() [62]
                0.21    0.00 48335656/145006968     std::__deque_buf_size(unsigned long) [33]
-----------------------------------------------
                0.01    0.24  927175/927175      Move* std::uninitialized_copy<std::move_iterator<Move*>, Move*>(std::move_iterator<Move*>, std::move_iterator<Move*>, Move*) [64]
[63]     0.9    0.01    0.24  927175         Move* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<Move*>, Move*>(std::move_iterator<Move*>, std::move_iterator<Move*>, Move*) [63]
                0.02    0.07 17643356/17643356     bool std::operator!=<Move*>(std::move_iterator<Move*> const&, std::move_iterator<Move*> const&) [104]
                0.07    0.00 16716181/16716181     std::move_iterator<Move*>::operator++() [117]
                0.02    0.03 16716181/16716181     void std::_Construct<Move, Move>(Move*, Move&&) [133]
                0.03    0.00 16716181/16716181     std::move_iterator<Move*>::operator*() const [168]
                0.00    0.00 16716181/16716181     Move* std::__addressof<Move>(Move&) [260]
-----------------------------------------------
                0.00    0.25  927175/927175      Move* std::__uninitialized_copy_a<std::move_iterator<Move*>, Move*, Move>(std::move_iterator<Move*>, std::move_iterator<Move*>, Move*, std::allocator<Move>&) [65]
[64]     0.9    0.00    0.25  927175         Move* std::uninitialized_copy<std::move_iterator<Move*>, Move*>(std::move_iterator<Move*>, std::move_iterator<Move*>, Move*) [64]
                0.01    0.24  927175/927175      Move* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<Move*>, Move*>(std::move_iterator<Move*>, std::move_iterator<Move*>, Move*) [63]
-----------------------------------------------
                0.00    0.25  927175/927175      Move* std::__uninitialized_move_if_noexcept_a<Move*, Move*, std::allocator<Move> >(Move*, Move*, Move*, std::allocator<Move>&) [60]
[65]     0.9    0.00    0.25  927175         Move* std::__uninitialized_copy_a<std::move_iterator<Move*>, Move*, Move>(std::move_iterator<Move*>, std::move_iterator<Move*>, Move*, std::allocator<Move>&) [65]
                0.00    0.25  927175/927175      Move* std::uninitialized_copy<std::move_iterator<Move*>, Move*>(std::move_iterator<Move*>, std::move_iterator<Move*>, Move*) [64]
-----------------------------------------------
                0.07    0.00 18343290/70130177     std::__detail::_Hash_code_base<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::__detail::_Select1st, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false> const*, unsigned long) const [54]
                0.18    0.00 51786887/70130177     std::__detail::_Hash_code_base<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::__detail::_Select1st, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(unsigned int const&, unsigned long, unsigned long) const [53]
[66]     0.9    0.25    0.00 70130177         std::__detail::_Mod_range_hashing::operator()(unsigned long, unsigned long) const [66]
-----------------------------------------------
                0.08    0.17 51784475/51784475     std::unordered_map<unsigned int, std::bitset<7ul>, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > > >::end() [58]
[67]     0.8    0.08    0.17 51784475         std::_Hashtable<unsigned int, std::pair<unsigned int const, std::bitset<7ul> >, std::allocator<std::pair<unsigned int const, std::bitset<7ul> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::end() [67]
                0.11    0.06 51784475/103571351     std::__detail::_Node_iterator<std::pair<unsigned int const, std::bitset<7ul> >, false, false>::_Node_iterator(std::__detail::_Hash_node<std::pair<unsigned int const, std::bitset<7ul> >, false>*) [49]
-----------------------------------------------
                0.04    0.08 24167828/48335656     std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate_map(std::pair<int, int>**, unsigned long) [71]
                0.04    0.08 24167828/48335656     std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate_map(unsigned long) [61]
[68]     0.8    0.08    0.15 48335656         std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_map_allocator() const [68]
                0.06    0.06 48335656/48335656     std::allocator<std::pair<int, int>*>::allocator<std::pair<int, int> >(std::allocator<std::pair<int, int> > const&) [94]
                0.03    0.00 48335656/48335656     std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const [160]
-----------------------------------------------
                0.05    0.18 24167828/24167828     std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_nodes(std::pair<int, int>**, std::pair<int, int>**) [51]
[69]     0.8    0.05    0.18 24167828         std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate_node() [69]
                0.11    0.00 24167828/145006968     std::__deque_buf_size(unsigned long) [33]
                0.05    0.02 24167828/24167828     std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long) [114]
-----------------------------------------------
                0.02    0.20 12083914/12083914     std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Deque_base(std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >&&, std::integral_constant<bool, true>) [23]
[70]     0.8    0.02    0.20 12083914         std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Deque_impl::_M_swap_data(std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Deque_impl&) [70]
                0.06    0.10 24167828/24167828     std::enable_if<std::__and_<std::is_move_constructible<std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*> >, std::is_move_assignable<std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*> > >::value, void>::type std::swap<std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*> >(std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*>&, std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*>&) [84]
                0.01    0.02 12083914/12083914     std::enable_if<std::__and_<std::is_move_constructible<unsigned long>, std::is_move_assignable<unsigned long> >::value, void>::type std::swap<unsigned long>(unsigned long&, unsigned long&) [171]
                0.02    0.00 12083914/12083914     std::enable_if<std::__and_<std::is_move_constructible<std::pair<int, int>**>, std::is_move_assignable<std::pair<int, int>**> >::value, void>::type std::swap<std::pair<int, int>**>(std::pair<int, int>**&, std::pair<int, int>**&) [191]
-----------------------------------------------
                0.00    0.22 24167828/24167828     std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~_Deque_base() [29]
[71]     0.8    0.00    0.22 24167828         std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate_map(std::pair<int, int>**, unsigned long) [71]
                0.04    0.08 24167828/48335656     std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_map_allocator() const [68]
                0.06    0.01 24167828/24167828     std::allocator_traits<std::allocator<std::pair<int, int>*> >::deallocate(std::allocator<std::pair<int, int>*>&, std::pair<int, int>**, unsigned long) [116]
                0.03    0.02 24167828/48335656     std::allocator<std::pair<int, int>*>::~allocator() [108]
-----------------------------------------------
                0.04    0.17 39835075/39835075     Position::FillForcedPieces(int, int) [6]
[72]     0.7    0.04    0.17 39835075         std::queue<std::pair<int, int>, std::deque<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::pop() [72]
